Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.5629000663757324	0	18.363636363636363	8.900181073466756	56.0	10.0	18.363636363636363	8.900181073466756	1010	1010
0.8334898948669434	1	24.093023255813954	12.909008849039319	81.0	9.0	24.093023255813954	12.909008849039319	1036	2046
1.089986801147461	2	25.8	11.99208072020865	56.0	8.0	25.8	11.99208072020865	1032	3078
1.3463828563690186	3	28.02777777777778	13.704188554986292	89.0	9.0	28.02777777777778	13.704188554986292	1009	4087
1.6174888610839844	4	32.45161290322581	16.427433211389786	70.0	11.0	32.45161290322581	16.427433211389786	1006	5093
1.8958957195281982	5	35.241379310344826	21.942959239046782	90.0	10.0	35.241379310344826	21.942959239046782	1022	6115
2.177964687347412	6	37.333333333333336	18.712245940777613	85.0	12.0	37.333333333333336	18.712245940777613	1008	7123
2.4622139930725098	7	40.6	14.995999466524397	75.0	11.0	40.6	14.995999466524397	1015	8138
2.75728702545166	8	34.2	23.198275797998438	120.0	10.0	34.2	23.198275797998438	1026	9164
3.047238826751709	9	38.61538461538461	23.15346281308017	95.0	14.0	38.61538461538461	23.15346281308017	1004	10168
3.3305599689483643	10	30.454545454545453	14.04773444279207	76.0	12.0	30.454545454545453	14.04773444279207	1005	11173
3.6415367126464844	11	47.04545454545455	31.79404928988967	163.0	12.0	47.04545454545455	31.79404928988967	1035	12208
3.9498608112335205	12	46.95454545454545	24.612408682553294	107.0	15.0	46.95454545454545	24.612408682553294	1033	13241
4.273579835891724	13	56.72222222222222	30.49008136637872	121.0	12.0	56.72222222222222	30.49008136637872	1021	14262
4.576229810714722	14	43.69565217391305	28.99840292845032	145.0	16.0	43.69565217391305	28.99840292845032	1005	15267
4.870792865753174	15	43.333333333333336	25.004444049452935	105.0	15.0	43.333333333333336	25.004444049452935	1040	16307
5.162062883377075	16	41.44	19.7708472251444	94.0	16.0	41.44	19.7708472251444	1036	17343
5.523530006408691	17	54.5	38.52856083478852	190.0	19.0	54.5	38.52856083478852	1090	18433
5.863573789596558	18	60.94117647058823	28.698166754803438	145.0	23.0	60.94117647058823	28.698166754803438	1036	19469
6.195842742919922	19	63.6875	33.931399083297464	163.0	25.0	63.6875	33.931399083297464	1019	20488
6.559460878372192	20	59.11764705882353	30.44548136653678	128.0	16.0	59.11764705882353	30.44548136653678	1005	21493
6.869440078735352	21	54.10526315789474	26.893346343702316	131.0	21.0	54.10526315789474	26.893346343702316	1028	22521
7.211458921432495	22	63.5	34.21257078911201	166.0	18.0	63.5	34.21257078911201	1016	23537
7.562652826309204	23	63.0625	30.102883478995828	120.0	14.0	63.0625	30.102883478995828	1009	24546
7.923562049865723	24	74.42857142857143	31.898755653550158	142.0	30.0	74.42857142857143	31.898755653550158	1042	25588
8.29626178741455	25	73.78571428571429	47.023062079653414	200.0	34.0	73.78571428571429	47.023062079653414	1033	26621
8.648315906524658	26	67.13333333333334	35.730223745295646	172.0	31.0	67.13333333333334	35.730223745295646	1007	27628
9.01725697517395	27	81.15384615384616	33.77720249345739	153.0	30.0	81.15384615384616	33.77720249345739	1055	28683
9.348010778427124	28	67.2	26.746214685446613	110.0	32.0	67.2	26.746214685446613	1008	29691
9.716564893722534	29	85.08333333333333	39.211941916830504	155.0	30.0	85.08333333333333	39.211941916830504	1021	30712
10.081357717514038	30	79.07692307692308	36.79352271269316	157.0	22.0	79.07692307692308	36.79352271269316	1028	31740
10.52422571182251	31	101.81818181818181	40.07451736638584	168.0	32.0	101.81818181818181	40.07451736638584	1120	32860
10.988602876663208	32	132.25	49.52461509189143	200.0	52.0	132.25	49.52461509189143	1058	33918
11.402153968811035	33	114.11111111111111	47.95702808984181	191.0	47.0	114.11111111111111	47.95702808984181	1027	34945
11.883028030395508	34	136.375	44.30840072717588	200.0	72.0	136.375	44.30840072717588	1091	36036
12.401985883712769	35	175.5	25.83118270617898	200.0	135.0	175.5	25.83118270617898	1053	37089
12.90163779258728	36	154.42857142857142	41.22363102762833	200.0	80.0	154.42857142857142	41.22363102762833	1081	38170
13.39670467376709	37	156.28571428571428	38.93112704586427	200.0	104.0	156.28571428571428	38.93112704586427	1094	39264
13.912041902542114	38	176.0	28.606526061955396	200.0	134.0	176.0	28.606526061955396	1056	40320
14.47488284111023	39	188.83333333333334	13.094740250276912	200.0	164.0	188.83333333333334	13.094740250276912	1133	41453
14.988727807998657	40	176.0	32.63944443971639	200.0	126.0	176.0	32.63944443971639	1056	42509
