Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.5166540145874023	0	22.65765765765766	12.349997625922006	84.0	8.0	22.65765765765766	12.349997625922006	5030	5030
2.685652256011963	1	22.484304932735427	11.533086555793664	85.0	8.0	22.484304932735427	11.533086555793664	5014	10044
3.8195931911468506	2	23.525821596244132	12.651171888270898	80.0	8.0	23.525821596244132	12.651171888270898	5011	15055
4.995686292648315	3	27.266304347826086	14.913874319294777	88.0	9.0	27.266304347826086	14.913874319294777	5017	20072
6.174665212631226	4	26.041450777202073	14.535585847372428	83.0	8.0	26.041450777202073	14.535585847372428	5026	25098
7.3273210525512695	5	28.150837988826815	15.459611711483626	98.0	9.0	28.150837988826815	15.459611711483626	5039	30137
8.468537092208862	6	33.05263157894737	21.46686230647876	139.0	9.0	33.05263157894737	21.46686230647876	5024	35161
9.600481033325195	7	34.17687074829932	18.51959825318801	95.0	9.0	34.17687074829932	18.51959825318801	5024	40185
10.727981090545654	8	35.77857142857143	20.577750764614976	118.0	12.0	35.77857142857143	20.577750764614976	5009	45194
11.86056923866272	9	35.95	17.66082225880615	93.0	11.0	35.95	17.66082225880615	5033	50227
13.00146198272705	10	41.52459016393443	24.720805969524015	142.0	12.0	41.52459016393443	24.720805969524015	5066	55293
14.138248205184937	11	40.89430894308943	24.74678693379871	130.0	10.0	40.89430894308943	24.74678693379871	5030	60323
15.34663701057434	12	44.919642857142854	28.602303351571287	159.0	10.0	44.919642857142854	28.602303351571287	5031	65354
16.470219135284424	13	45.69090909090909	24.027917646901507	135.0	11.0	45.69090909090909	24.027917646901507	5026	70380
17.594536304473877	14	44.34513274336283	22.01357984401335	114.0	11.0	44.34513274336283	22.01357984401335	5011	75391
18.73706316947937	15	50.74	20.904841544484377	117.0	12.0	50.74	20.904841544484377	5074	80465
19.905066967010498	16	50.696969696969695	24.195105334145477	127.0	15.0	50.696969696969695	24.195105334145477	5019	85484
21.03614616394043	17	54.31182795698925	27.985779220776703	188.0	10.0	54.31182795698925	27.985779220776703	5051	90535
22.162702083587646	18	56.550561797752806	31.831018451181222	200.0	11.0	56.550561797752806	31.831018451181222	5033	95568
23.2955162525177	19	55.833333333333336	26.24637541113481	168.0	16.0	55.833333333333336	26.24637541113481	5025	100593
24.43053102493286	20	51.93814432989691	24.330971494703537	151.0	15.0	51.93814432989691	24.330971494703537	5038	105631
25.597785234451294	21	59.95238095238095	29.681204876192176	142.0	13.0	59.95238095238095	29.681204876192176	5036	110667
26.73782229423523	22	63.822784810126585	33.151267991737846	200.0	23.0	63.822784810126585	33.151267991737846	5042	115709
27.894729137420654	23	67.02631578947368	27.711376005366517	183.0	18.0	67.02631578947368	27.711376005366517	5094	120803
29.029792070388794	24	68.75342465753425	24.011287769016374	124.0	21.0	68.75342465753425	24.011287769016374	5019	125822
30.155713081359863	25	68.57534246575342	36.63702663662989	192.0	17.0	68.57534246575342	36.63702663662989	5006	130828
31.354462146759033	26	75.2089552238806	37.30413018365647	200.0	24.0	75.2089552238806	37.30413018365647	5039	135867
32.47212529182434	27	78.34375	29.364742224945548	155.0	28.0	78.34375	29.364742224945548	5014	140881
33.609074115753174	28	75.43283582089552	31.28645879447558	171.0	16.0	75.43283582089552	31.28645879447558	5054	145935
34.74568819999695	29	82.01612903225806	30.318466604920395	170.0	30.0	82.01612903225806	30.318466604920395	5085	151020
35.8807270526886	30	89.3859649122807	36.00913840444322	200.0	26.0	89.3859649122807	36.00913840444322	5095	156115
37.02438402175903	31	85.08474576271186	34.04796623289533	200.0	14.0	85.08474576271186	34.04796623289533	5020	161135
38.15302014350891	32	98.31372549019608	39.63039544318814	200.0	32.0	98.31372549019608	39.63039544318814	5014	166149
39.289329290390015	33	106.76595744680851	44.39964192205496	200.0	34.0	106.76595744680851	44.39964192205496	5018	171167
40.433685064315796	34	110.54347826086956	42.387296354562736	189.0	18.0	110.54347826086956	42.387296354562736	5085	176252
41.58492732048035	35	119.37209302325581	45.49726455146249	200.0	33.0	119.37209302325581	45.49726455146249	5133	181385
42.711501121520996	36	126.225	42.97643976645809	200.0	17.0	126.225	42.97643976645809	5049	186434
43.87145519256592	37	129.15	46.49330596978451	200.0	44.0	129.15	46.49330596978451	5166	191600
45.02724313735962	38	143.8	43.85808281915009	200.0	52.0	143.8	43.85808281915009	5033	196633
46.18151903152466	39	159.59375	33.896772869072656	200.0	91.0	159.59375	33.896772869072656	5107	201740
47.322569370269775	40	147.97058823529412	46.657377762300136	200.0	32.0	147.97058823529412	46.657377762300136	5031	206771
48.480353116989136	41	164.0	38.31112025879524	200.0	60.0	164.0	38.31112025879524	5084	211855
49.62461304664612	42	172.6551724137931	39.51715111020562	200.0	64.0	172.6551724137931	39.51715111020562	5007	216862
50.834004163742065	43	183.21428571428572	28.307441150513693	200.0	76.0	183.21428571428572	28.307441150513693	5130	221992
51.99298620223999	44	182.64285714285714	35.20269296285065	200.0	69.0	182.64285714285714	35.20269296285065	5114	227106
53.15137720108032	45	184.5	28.698556459465742	200.0	107.0	184.5	28.698556459465742	5166	232272
54.300318241119385	46	183.75	36.956175783912336	200.0	24.0	183.75	36.956175783912336	5145	237417
55.479156255722046	47	184.32142857142858	32.675956179504496	200.0	79.0	184.32142857142858	32.675956179504496	5161	242578
56.63112711906433	48	187.4814814814815	26.664403196119217	200.0	113.0	187.4814814814815	26.664403196119217	5062	247640
57.81330418586731	49	185.57142857142858	30.245930743334913	200.0	97.0	185.57142857142858	30.245930743334913	5196	252836
58.95325517654419	50	187.22222222222223	26.18500183287476	200.0	112.0	187.22222222222223	26.18500183287476	5055	257891
60.11687707901001	51	182.75	37.75733135999645	200.0	61.0	182.75	37.75733135999645	5117	263008
61.26986813545227	52	171.9	49.62885585355896	200.0	49.0	171.9	49.62885585355896	5157	268165
62.427685260772705	53	182.10714285714286	34.32131708024109	200.0	82.0	182.10714285714286	34.32131708024109	5099	273264
63.562708377838135	54	173.55172413793105	44.37969884351561	200.0	40.0	173.55172413793105	44.37969884351561	5033	278297
64.70652532577515	55	180.35714285714286	37.956943921194906	200.0	73.0	180.35714285714286	37.956943921194906	5050	283347
65.85394716262817	56	171.2	48.450249397362924	200.0	30.0	171.2	48.450249397362924	5136	288483
66.996089220047	57	181.53571428571428	43.04771616876949	200.0	38.0	181.53571428571428	43.04771616876949	5083	293566
68.14916229248047	58	187.14814814814815	29.523002587064717	200.0	78.0	187.14814814814815	29.523002587064717	5053	298619
69.27795720100403	59	186.1851851851852	28.85857859110597	200.0	82.0	186.1851851851852	28.85857859110597	5027	303646
70.41493916511536	60	188.62962962962962	22.878338692840167	200.0	97.0	188.62962962962962	22.878338692840167	5093	308739
71.56294322013855	61	189.2962962962963	24.26064457452579	200.0	88.0	189.2962962962963	24.26064457452579	5111	313850
72.72326397895813	62	191.5185185185185	23.78354608698794	200.0	90.0	191.5185185185185	23.78354608698794	5171	319021
73.87802600860596	63	171.63333333333333	48.15840759641272	200.0	58.0	171.63333333333333	48.15840759641272	5149	324170
75.04469394683838	64	184.39285714285714	35.674459937562254	200.0	61.0	184.39285714285714	35.674459937562254	5163	329333
76.1979730129242	65	181.85714285714286	33.57051670494118	200.0	85.0	181.85714285714286	33.57051670494118	5092	334425
77.34131813049316	66	165.09677419354838	59.84623028994186	200.0	32.0	165.09677419354838	59.84623028994186	5118	339543
78.49929022789001	67	178.17241379310346	37.4258521802107	200.0	77.0	178.17241379310346	37.4258521802107	5167	344710
79.65881109237671	68	177.9655172413793	43.86223161973745	200.0	61.0	177.9655172413793	43.86223161973745	5161	349871
80.82087802886963	69	173.16666666666666	45.22026340283991	200.0	52.0	173.16666666666666	45.22026340283991	5195	355066
81.94632697105408	70	193.30769230769232	20.55530856151694	200.0	114.0	193.30769230769232	20.55530856151694	5026	360092
83.0899031162262	71	181.5	32.26951236959475	200.0	103.0	181.5	32.26951236959475	5082	365174
84.2285852432251	72	193.5	19.397164741270824	200.0	115.0	193.5	19.397164741270824	5031	370205
85.38800716400146	73	192.1851851851852	28.03706150006272	200.0	77.0	192.1851851851852	28.03706150006272	5189	375394
86.56182813644409	74	199.46153846153845	2.6923076923076916	200.0	186.0	199.46153846153845	2.6923076923076916	5186	380580
87.71046495437622	75	197.53846153846155	11.72187556937478	200.0	139.0	197.53846153846155	11.72187556937478	5136	385716
88.84059691429138	76	192.92307692307693	24.704286574356463	200.0	97.0	192.92307692307693	24.704286574356463	5016	390732
89.97886824607849	77	195.84615384615384	20.76923076923077	200.0	92.0	195.84615384615384	20.76923076923077	5092	395824
91.11327004432678	78	195.0	25.0	200.0	70.0	195.0	25.0	5070	400894
92.28183913230896	79	199.34615384615384	3.26923076923077	200.0	183.0	199.34615384615384	3.26923076923077	5183	406077
93.44133114814758	80	191.03703703703704	25.49143862304955	200.0	108.0	191.03703703703704	25.49143862304955	5158	411235
94.59947800636292	81	200.0	0.0	200.0	200.0	200.0	0.0	5200	416435
95.76337623596191	82	198.5	7.5	200.0	161.0	198.5	7.5	5161	421596
96.92892122268677	83	196.73076923076923	16.346153846153847	200.0	115.0	196.73076923076923	16.346153846153847	5115	426711
98.09455108642578	84	198.46153846153845	6.2832547251268105	200.0	168.0	198.46153846153845	6.2832547251268105	5160	431871
99.24297213554382	85	196.76923076923077	16.153846153846153	200.0	116.0	196.76923076923077	16.153846153846153	5116	436987
100.41434907913208	86	200.0	0.0	200.0	200.0	200.0	0.0	5200	442187
101.55420517921448	87	195.23076923076923	19.4487644304162	200.0	101.0	195.23076923076923	19.4487644304162	5076	447263
102.71481800079346	88	200.0	0.0	200.0	200.0	200.0	0.0	5200	452463
103.8791151046753	89	200.0	0.0	200.0	200.0	200.0	0.0	5200	457663
105.04346013069153	90	200.0	0.0	200.0	200.0	200.0	0.0	5200	462863
106.17844295501709	91	193.23076923076923	33.84615384615385	200.0	24.0	193.23076923076923	33.84615384615385	5024	467887
107.3419771194458	92	200.0	0.0	200.0	200.0	200.0	0.0	5200	473087
108.51402020454407	93	198.30769230769232	8.461538461538462	200.0	156.0	198.30769230769232	8.461538461538462	5156	478243
109.67426204681396	94	200.0	0.0	200.0	200.0	200.0	0.0	5200	483443
110.83583617210388	95	200.0	0.0	200.0	200.0	200.0	0.0	5200	488643
111.99050903320312	96	192.0	28.660205990317085	200.0	75.0	192.0	28.660205990317085	5184	493827
113.15031433105469	97	200.0	0.0	200.0	200.0	200.0	0.0	5200	499027
