Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.9630980491638184	0	25.431472081218274	13.562849541327687	86.0	8.0	25.431472081218274	13.562849541327687	5010	5010
3.5472428798675537	1	27.42622950819672	14.951424827173716	78.0	8.0	27.42622950819672	14.951424827173716	5019	10029
5.171743869781494	2	27.794444444444444	16.051894046159656	113.0	9.0	27.794444444444444	16.051894046159656	5003	15032
6.77518892288208	3	31.211180124223603	19.628351258867063	132.0	9.0	31.211180124223603	19.628351258867063	5025	20057
8.37175703048706	4	32.10828025477707	17.386054744830613	96.0	11.0	32.10828025477707	17.386054744830613	5041	25098
9.970609188079834	5	34.854166666666664	18.783107344839877	113.0	9.0	34.854166666666664	18.783107344839877	5019	30117
11.604713916778564	6	37.65413533834587	20.804874035928613	146.0	9.0	37.65413533834587	20.804874035928613	5008	35125
13.235544919967651	7	38.46923076923077	19.136428595960222	117.0	15.0	38.46923076923077	19.136428595960222	5001	40126
15.000586986541748	8	42.50847457627118	21.563758737600025	137.0	10.0	42.50847457627118	21.563758737600025	5016	45142
16.70288920402527	9	43.36206896551724	20.78104099136756	136.0	12.0	43.36206896551724	20.78104099136756	5030	50172
18.370014905929565	10	43.8859649122807	20.227113457084933	110.0	13.0	43.8859649122807	20.227113457084933	5003	55175
20.037511110305786	11	43.73913043478261	19.73920704830947	120.0	15.0	43.73913043478261	19.73920704830947	5030	60205
21.71149516105652	12	45.450450450450454	20.553923252225005	117.0	18.0	45.450450450450454	20.553923252225005	5045	65250
23.46872115135193	13	51.94845360824742	22.854705186351985	134.0	14.0	51.94845360824742	22.854705186351985	5039	70289
25.399513959884644	14	51.36734693877551	23.19807687098839	138.0	21.0	51.36734693877551	23.19807687098839	5034	75323
27.328819036483765	15	53.806451612903224	27.96090129783809	174.0	16.0	53.806451612903224	27.96090129783809	5004	80327
29.17510223388672	16	56.52808988764045	25.52464765524697	144.0	16.0	56.52808988764045	25.52464765524697	5031	85358
31.165719985961914	17	52.270833333333336	21.993597158541895	145.0	19.0	52.270833333333336	21.993597158541895	5018	90376
32.974210023880005	18	53.40425531914894	24.677200757205178	200.0	20.0	53.40425531914894	24.677200757205178	5020	95396
35.10528087615967	19	57.64772727272727	25.258679774002832	161.0	16.0	57.64772727272727	25.258679774002832	5073	100469
37.10890007019043	20	60.6144578313253	28.680975317934728	161.0	14.0	60.6144578313253	28.680975317934728	5031	105500
39.124977111816406	21	62.5625	28.45296282902714	143.0	18.0	62.5625	28.45296282902714	5005	110505
40.962239027023315	22	54.67391304347826	24.064274754720937	146.0	18.0	54.67391304347826	24.064274754720937	5030	115535
42.818947076797485	23	63.835443037974684	25.742360488849787	153.0	21.0	63.835443037974684	25.742360488849787	5043	120578
44.761685848236084	24	59.09411764705882	19.779147385068875	112.0	24.0	59.09411764705882	19.779147385068875	5023	125601
46.707683086395264	25	63.46835443037975	26.755259955133763	168.0	19.0	63.46835443037975	26.755259955133763	5014	130615
48.59253120422363	26	65.25974025974025	28.364236947164162	181.0	22.0	65.25974025974025	28.364236947164162	5025	135640
50.43033218383789	27	62.382716049382715	22.3106949392541	141.0	24.0	62.382716049382715	22.3106949392541	5053	140693
52.32259702682495	28	66.44736842105263	29.20273722608627	178.0	20.0	66.44736842105263	29.20273722608627	5050	145743
54.32176613807678	29	68.36486486486487	28.83718241865185	150.0	26.0	68.36486486486487	28.83718241865185	5059	150802
56.50576305389404	30	69.47945205479452	32.03042628375299	200.0	19.0	69.47945205479452	32.03042628375299	5072	155874
58.49081897735596	31	75.08955223880596	31.907857705925657	154.0	23.0	75.08955223880596	31.907857705925657	5031	160905
60.59769415855408	32	79.046875	38.843206326645785	200.0	31.0	79.046875	38.843206326645785	5059	165964
62.59943699836731	33	76.55223880597015	31.38222882512528	149.0	26.0	76.55223880597015	31.38222882512528	5129	171093
64.9251081943512	34	84.36666666666666	31.079450159586514	160.0	26.0	84.36666666666666	31.079450159586514	5062	176155
66.96331787109375	35	78.38461538461539	30.976761666023283	160.0	22.0	78.38461538461539	30.976761666023283	5095	181250
69.10465812683105	36	97.26923076923077	35.30586973677072	200.0	39.0	97.26923076923077	35.30586973677072	5058	186308
71.6426432132721	37	121.0952380952381	54.14126562974798	200.0	18.0	121.0952380952381	54.14126562974798	5086	191394
74.16359496116638	38	120.0952380952381	44.60771315100516	200.0	38.0	120.0952380952381	44.60771315100516	5044	196438
76.81148624420166	39	124.92682926829268	44.80058266384078	200.0	19.0	124.92682926829268	44.80058266384078	5122	201560
79.3415150642395	40	129.5897435897436	37.05278144424203	200.0	41.0	129.5897435897436	37.05278144424203	5054	206614
82.00377416610718	41	123.8048780487805	46.72922494552545	200.0	18.0	123.8048780487805	46.72922494552545	5076	211690
84.55412292480469	42	131.43589743589743	43.93689815026094	200.0	43.0	131.43589743589743	43.93689815026094	5126	216816
