Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.6487009525299072	0	21.04621848739496	11.120896296596701	78.0	8.0	21.04621848739496	11.120896296596701	5009	5009
2.99442982673645	1	23.166666666666668	12.86611973506531	87.0	9.0	23.166666666666668	12.86611973506531	5004	10013
4.321995973587036	2	23.586854460093896	11.993277301647668	68.0	8.0	23.586854460093896	11.993277301647668	5024	15037
5.726873874664307	3	26.239583333333332	14.809727090431329	74.0	9.0	26.239583333333332	14.809727090431329	5038	20075
7.129472970962524	4	26.973118279569892	14.17799021037061	87.0	10.0	26.973118279569892	14.17799021037061	5017	25092
8.610889911651611	5	28.670454545454547	15.901487631171417	90.0	8.0	28.670454545454547	15.901487631171417	5046	30138
10.05580997467041	6	32.12820512820513	18.60476846399729	115.0	9.0	32.12820512820513	18.60476846399729	5012	35150
11.562887907028198	7	33.651006711409394	22.68811774709386	200.0	9.0	33.651006711409394	22.68811774709386	5014	40164
13.059412002563477	8	37.43283582089552	21.257289447262252	121.0	10.0	37.43283582089552	21.257289447262252	5016	45180
14.66185975074768	9	41.90833333333333	21.633691252817265	126.0	10.0	41.90833333333333	21.633691252817265	5029	50209
16.187877893447876	10	39.889763779527556	20.9424514604319	102.0	12.0	39.889763779527556	20.9424514604319	5066	55275
17.76622700691223	11	44.333333333333336	24.95422710268538	161.0	11.0	44.333333333333336	24.95422710268538	5054	60329
19.388828992843628	12	46.53703703703704	29.098309078378602	148.0	13.0	46.53703703703704	29.098309078378602	5026	65355
21.048705101013184	13	53.05263157894737	29.367496684188882	149.0	12.0	53.05263157894737	29.367496684188882	5040	70395
22.63818907737732	14	48.56310679611651	25.37970670984822	155.0	12.0	48.56310679611651	25.37970670984822	5002	75397
24.33262276649475	15	50.3	24.26128603351438	124.0	11.0	50.3	24.26128603351438	5030	80427
25.945778846740723	16	49.71287128712871	21.09635444724114	119.0	13.0	49.71287128712871	21.09635444724114	5021	85448
27.754262924194336	17	61.02439024390244	29.356087834057185	176.0	16.0	61.02439024390244	29.356087834057185	5004	90452
29.459431886672974	18	57.58620689655172	28.201472091738438	200.0	16.0	57.58620689655172	28.201472091738438	5010	95462
31.187716722488403	19	63.822784810126585	24.754879070891313	153.0	15.0	63.822784810126585	24.754879070891313	5042	100504
32.921411752700806	20	62.6375	29.31562883088132	149.0	17.0	62.6375	29.31562883088132	5011	105515
34.647663831710815	21	62.625	22.9855253366113	125.0	24.0	62.625	22.9855253366113	5010	110525
36.45191979408264	22	68.93150684931507	28.76657533724713	156.0	17.0	68.93150684931507	28.76657533724713	5032	115557
38.39690804481506	23	77.36363636363636	36.32289384231232	175.0	21.0	77.36363636363636	36.32289384231232	5106	120663
