Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.5372529029846191	0	23.952380952380953	13.38256218074633	61.0	10.0	23.952380952380953	13.38256218074633	1006	1006
0.7966408729553223	1	23.045454545454547	12.947366431852508	79.0	10.0	23.045454545454547	12.947366431852508	1014	2020
1.0035548210144043	2	25.75	15.077715344175987	69.0	9.0	25.75	15.077715344175987	1030	3050
1.2195758819580078	3	23.0	14.16942932064405	86.0	10.0	23.0	14.16942932064405	1012	4062
1.4293389320373535	4	26.076923076923077	14.779376856827696	66.0	11.0	26.076923076923077	14.779376856827696	1017	5079
1.6304888725280762	5	33.9	16.789580101956094	75.0	13.0	33.9	16.789580101956094	1017	6096
1.8524870872497559	6	33.6875	25.246828389918605	108.0	10.0	33.6875	25.246828389918605	1078	7174
2.0843780040740967	7	35.172413793103445	20.75982354173435	90.0	10.0	35.172413793103445	20.75982354173435	1020	8194
2.2838380336761475	8	39.34615384615385	27.52193853259098	128.0	11.0	39.34615384615385	27.52193853259098	1023	9217
2.49879789352417	9	43.666666666666664	32.826141344293816	160.0	12.0	43.666666666666664	32.826141344293816	1048	10265
2.7130918502807617	10	41.16	21.52520383178752	87.0	9.0	41.16	21.52520383178752	1029	11294
2.9338440895080566	11	55.77777777777778	24.245401753174548	116.0	20.0	55.77777777777778	24.245401753174548	1004	12298
3.1436140537261963	12	50.23809523809524	30.411314877235387	142.0	15.0	50.23809523809524	30.411314877235387	1055	13353
3.36136794090271	13	45.86363636363637	25.849732642446234	108.0	16.0	45.86363636363637	25.849732642446234	1009	14362
3.569326877593994	14	57.666666666666664	23.722937798210783	106.0	22.0	57.666666666666664	23.722937798210783	1038	15400
3.7794439792633057	15	55.1578947368421	27.915781535285053	111.0	16.0	55.1578947368421	27.915781535285053	1048	16448
3.9940669536590576	16	63.0	27.272049902461546	122.0	22.0	63.0	27.272049902461546	1071	17519
4.205894947052002	17	61.05882352941177	40.48452222507248	200.0	17.0	61.05882352941177	40.48452222507248	1038	18557
4.427364826202393	18	55.55	38.94672643496499	151.0	17.0	55.55	38.94672643496499	1111	19668
4.654423952102661	19	62.64705882352941	42.87456558033471	200.0	16.0	62.64705882352941	42.87456558033471	1065	20733
4.875089883804321	20	59.388888888888886	30.996664495983165	130.0	14.0	59.388888888888886	30.996664495983165	1069	21802
5.086261034011841	21	55.89473684210526	32.398659388837466	147.0	11.0	55.89473684210526	32.398659388837466	1062	22864
5.292632818222046	22	94.0	45.08376043039727	200.0	47.0	94.0	45.08376043039727	1034	23898
5.506286859512329	23	72.6	46.067776156441504	200.0	27.0	72.6	46.067776156441504	1089	24987
5.716499090194702	24	72.26666666666667	45.58869255515987	200.0	22.0	72.26666666666667	45.58869255515987	1084	26071
5.92088508605957	25	73.42857142857143	45.531330321179134	190.0	28.0	73.42857142857143	45.531330321179134	1028	27099
6.12357497215271	26	74.21428571428571	53.696473110343064	200.0	12.0	74.21428571428571	53.696473110343064	1039	28138
6.328642845153809	27	92.45454545454545	60.334467213064016	200.0	34.0	92.45454545454545	60.334467213064016	1017	29155
6.531922101974487	28	93.18181818181819	58.47426501822394	200.0	31.0	93.18181818181819	58.47426501822394	1025	30180
6.740437030792236	29	119.22222222222223	49.95504151574199	200.0	32.0	119.22222222222223	49.95504151574199	1073	31253
6.944772958755493	30	125.625	43.27221250410013	200.0	71.0	125.625	43.27221250410013	1005	32258
7.149043083190918	31	128.25	51.538213977591425	200.0	59.0	128.25	51.538213977591425	1026	33284
7.3926379680633545	32	107.18181818181819	61.027293717748925	200.0	17.0	107.18181818181819	61.027293717748925	1179	34463
7.595897912979126	33	127.5	55.287882940116276	195.0	38.0	127.5	55.287882940116276	1020	35483
7.804680109024048	34	130.25	66.95474217708556	200.0	41.0	130.25	66.95474217708556	1042	36525
8.02402114868164	35	138.75	52.25119615855698	200.0	43.0	138.75	52.25119615855698	1110	37635
8.221540927886963	36	145.85714285714286	69.66538097306616	200.0	38.0	145.85714285714286	69.66538097306616	1021	38656
8.44278597831726	37	161.0	39.05673528891747	200.0	86.0	161.0	39.05673528891747	1127	39783
8.63901400566101	38	143.71428571428572	51.042599255675746	200.0	52.0	143.71428571428572	51.042599255675746	1006	40789
8.876511096954346	39	118.2	46.03650725239698	189.0	45.0	118.2	46.03650725239698	1182	41971
