Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.6513998508453369	0	17.771929824561404	8.448019686687191	47.0	8.0	17.771929824561404	8.448019686687191	1013	1013
0.9355418682098389	1	22.266666666666666	11.45115229524474	54.0	9.0	22.266666666666666	11.45115229524474	1002	2015
1.1946868896484375	2	21.382978723404257	10.111197061714499	50.0	9.0	21.382978723404257	10.111197061714499	1005	3020
1.4738140106201172	3	23.325581395348838	12.32264115874092	75.0	9.0	23.325581395348838	12.32264115874092	1003	4023
1.7503459453582764	4	28.25	15.950226400343734	78.0	11.0	28.25	15.950226400343734	1017	5040
2.0381128787994385	5	30.323529411764707	13.51626599201059	54.0	11.0	30.323529411764707	13.51626599201059	1031	6071
2.319617986679077	6	27.243243243243242	14.421090796179168	76.0	10.0	27.243243243243242	14.421090796179168	1008	7079
2.6239800453186035	7	30.96969696969697	16.827979673988576	92.0	11.0	30.96969696969697	16.827979673988576	1022	8101
2.9340689182281494	8	38.74074074074074	22.781722031281184	123.0	13.0	38.74074074074074	22.781722031281184	1046	9147
3.2469089031219482	9	38.592592592592595	15.746273537427854	74.0	18.0	38.592592592592595	15.746273537427854	1042	10189
3.5534629821777344	10	36.3448275862069	20.9453737169497	99.0	12.0	36.3448275862069	20.9453737169497	1054	11243
3.860830783843994	11	40.76	16.690787878347745	78.0	11.0	40.76	16.690787878347745	1019	12262
4.1548120975494385	12	38.148148148148145	17.13282252525123	79.0	11.0	38.148148148148145	17.13282252525123	1030	13292
4.472044944763184	13	43.166666666666664	22.60285134421958	117.0	16.0	43.166666666666664	22.60285134421958	1036	14328
4.77567195892334	14	41.2	13.0843417870369	82.0	18.0	41.2	13.0843417870369	1030	15358
5.103456974029541	15	43.375	20.780223972164816	85.0	15.0	43.375	20.780223972164816	1041	16399
5.438860893249512	16	50.61904761904762	24.188695097535582	110.0	13.0	50.61904761904762	24.188695097535582	1063	17462
5.738917112350464	17	50.15	14.171361967009382	77.0	20.0	50.15	14.171361967009382	1003	18465
6.088721036911011	18	58.0	29.091808698211484	131.0	20.0	58.0	29.091808698211484	1044	19509
6.418485879898071	19	49.95238095238095	19.756797963223626	95.0	21.0	49.95238095238095	19.756797963223626	1049	20558
6.770589828491211	20	58.5	23.13787179303903	125.0	22.0	58.5	23.13787179303903	1053	21611
7.108381986618042	21	55.611111111111114	19.39684650454779	92.0	35.0	55.611111111111114	19.39684650454779	1001	22612
7.484771013259888	22	65.6875	28.49280336769269	153.0	28.0	65.6875	28.49280336769269	1051	23663
7.805689096450806	23	47.54545454545455	16.794824074770162	91.0	22.0	47.54545454545455	16.794824074770162	1046	24709
8.17125916481018	24	68.6	23.627103080995774	121.0	29.0	68.6	23.627103080995774	1029	25738
8.595667839050293	25	71.0	38.97114317029974	185.0	28.0	71.0	38.97114317029974	1136	26874
8.938116073608398	26	54.0	26.225740669887866	131.0	23.0	54.0	26.225740669887866	1026	27900
9.324978828430176	27	64.17647058823529	23.664904007007923	135.0	37.0	64.17647058823529	23.664904007007923	1091	28991
9.658137083053589	28	56.55555555555556	21.800158567777594	109.0	27.0	56.55555555555556	21.800158567777594	1018	30009
10.015790939331055	29	56.666666666666664	26.710380836754172	126.0	20.0	56.666666666666664	26.710380836754172	1020	31029
