Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.5848209857940674	0	18.345454545454544	7.671003684046903	38.0	9.0	18.345454545454544	7.671003684046903	1009	1009
0.8530890941619873	1	18.685185185185187	8.521919610897262	42.0	8.0	18.685185185185187	8.521919610897262	1009	2018
1.1019399166107178	2	22.043478260869566	13.550158865969273	75.0	9.0	22.043478260869566	13.550158865969273	1014	3032
1.3603127002716064	3	25.1	16.871277367170514	111.0	9.0	25.1	16.871277367170514	1004	4036
1.6206059455871582	4	28.771428571428572	13.352550776720454	67.0	12.0	28.771428571428572	13.352550776720454	1007	5043
1.8744659423828125	5	27.675675675675677	12.442416672478481	62.0	12.0	27.675675675675677	12.442416672478481	1024	6067
2.135631799697876	6	29.02857142857143	12.459043105392997	60.0	10.0	29.02857142857143	12.459043105392997	1016	7083
2.4103307723999023	7	28.756756756756758	15.62984913797852	76.0	12.0	28.756756756756758	15.62984913797852	1064	8147
2.704982042312622	8	34.93103448275862	14.890244514059065	78.0	16.0	34.93103448275862	14.890244514059065	1013	9160
2.979796886444092	9	39.26923076923077	19.136267806501092	104.0	15.0	39.26923076923077	19.136267806501092	1021	10181
3.263960838317871	10	36.32142857142857	16.905311023945302	81.0	13.0	36.32142857142857	16.905311023945302	1017	11198
3.556152820587158	11	42.041666666666664	23.564590608698374	104.0	15.0	42.041666666666664	23.564590608698374	1009	12207
3.851832866668701	12	44.43478260869565	20.21154660725123	87.0	17.0	44.43478260869565	20.21154660725123	1022	13229
4.147098779678345	13	42.375	17.9624898515397	92.0	20.0	42.375	17.9624898515397	1017	14246
4.462486028671265	14	55.833333333333336	28.390628344187412	130.0	21.0	55.833333333333336	28.390628344187412	1005	15251
4.746587753295898	15	46.04545454545455	18.096903986160108	89.0	19.0	46.04545454545455	18.096903986160108	1013	16264
5.0530476570129395	16	49.666666666666664	17.266354106382277	87.0	20.0	49.666666666666664	17.266354106382277	1043	17307
5.376434803009033	17	49.68181818181818	20.994342016224632	97.0	14.0	49.68181818181818	20.994342016224632	1093	18400
5.698190927505493	18	50.9	26.35886947499835	114.0	25.0	50.9	26.35886947499835	1018	19418
5.983874082565308	19	50.35	20.065579981650167	99.0	20.0	50.35	20.065579981650167	1007	20425
6.318596839904785	20	59.22222222222222	16.399713939089015	91.0	31.0	59.22222222222222	16.399713939089015	1066	21491
6.630765676498413	21	56.666666666666664	20.24022397768035	108.0	25.0	56.666666666666664	20.24022397768035	1020	22511
6.953858852386475	22	64.3125	28.030605483114346	130.0	23.0	64.3125	28.030605483114346	1029	23540
7.2569169998168945	23	48.80952380952381	17.470026160797726	79.0	16.0	48.80952380952381	17.470026160797726	1025	24565
7.577357769012451	24	61.705882352941174	16.58760950008577	97.0	37.0	61.705882352941174	16.58760950008577	1049	25614
7.907663822174072	25	59.44444444444444	18.535917752126014	103.0	20.0	59.44444444444444	18.535917752126014	1070	26684
8.227041959762573	26	63.25	31.95798022403794	138.0	18.0	63.25	31.95798022403794	1012	27696
8.523274898529053	27	55.833333333333336	16.51682643716872	95.0	27.0	55.833333333333336	16.51682643716872	1005	28701
8.855808973312378	28	63.5625	30.321132791338783	162.0	30.0	63.5625	30.321132791338783	1017	29718
9.16895580291748	29	56.333333333333336	26.497379325342933	146.0	23.0	56.333333333333336	26.497379325342933	1014	30732
9.50893497467041	30	67.66666666666667	29.82318263066875	151.0	36.0	67.66666666666667	29.82318263066875	1015	31747
9.858566761016846	31	77.46153846153847	30.38880204846562	151.0	32.0	77.46153846153847	30.38880204846562	1007	32754
10.170055866241455	32	66.73333333333333	24.788348517443076	126.0	22.0	66.73333333333333	24.788348517443076	1001	33755
10.541846990585327	33	75.92857142857143	30.349074558058806	140.0	37.0	75.92857142857143	30.349074558058806	1063	34818
10.881075859069824	34	69.93333333333334	19.052442246482613	115.0	45.0	69.93333333333334	19.052442246482613	1049	35867
11.203407764434814	35	67.0	26.42473588641269	126.0	26.0	67.0	26.42473588641269	1005	36872
11.540111780166626	36	78.38461538461539	15.954446988166806	108.0	45.0	78.38461538461539	15.954446988166806	1019	37891
11.878808736801147	37	84.08333333333333	22.49243700051691	123.0	47.0	84.08333333333333	22.49243700051691	1009	38900
12.277444839477539	38	79.14285714285714	35.21942877539762	184.0	41.0	79.14285714285714	35.21942877539762	1108	40008
12.7118558883667	39	104.3	50.463947526922624	191.0	55.0	104.3	50.463947526922624	1043	41051
13.182302951812744	40	103.1	46.113880773580526	200.0	44.0	103.1	46.113880773580526	1031	42082
13.61411190032959	41	104.3	46.422085261220225	187.0	25.0	104.3	46.422085261220225	1043	43125
14.027610778808594	42	104.4	43.297113067732354	161.0	39.0	104.4	43.297113067732354	1044	44169
14.403873920440674	43	96.0909090909091	27.19443307154324	129.0	50.0	96.0909090909091	27.19443307154324	1057	45226
14.895405054092407	44	113.2	53.67457498667316	200.0	39.0	113.2	53.67457498667316	1132	46358
15.350573778152466	45	131.875	45.32779914136577	198.0	51.0	131.875	45.32779914136577	1055	47413
15.865285873413086	46	173.33333333333334	37.73003519154939	200.0	118.0	173.33333333333334	37.73003519154939	1040	48453
16.368934869766235	47	157.57142857142858	38.99031800279633	200.0	78.0	157.57142857142858	38.99031800279633	1103	49556
16.88860273361206	48	157.85714285714286	52.16300980423517	200.0	43.0	157.85714285714286	52.16300980423517	1105	50661
17.40371084213257	49	143.25	47.80624959144986	200.0	39.0	143.25	47.80624959144986	1146	51807
